schema_version,campaign,family,algorithm,solver_provenance,seed,target_size,generation_attempts,pair_id,repetition,warmup,measured,execution_order,timeout_seconds,state,outcome,exit_status,correctness,message,invalid_reason,process_wall_time_ns,process_startup_overhead_ns,size_width,size_height,size_foreground_cells_n,size_component_count,size_boundary_size_b,size_reflex_count,size_horizontal_chord_count_h,size_vertical_chord_count_v,size_q,size_explicit_conflict_edge_count_k,size_biclique_count,size_biclique_total_vertex_occurrences_sigma,size_compressed_network_node_count,size_compressed_network_arc_count,size_optimum_rectangle_count,structure_rank_sort_count,structure_rank_map_entry_count,structure_rank_map_owned_bytes,structure_matching_size,structure_vertex_cover_size,structure_c0_network_node_count,structure_c0_network_arc_count,timing_input_loading_ns,timing_instance_generation_ns,timing_geometry_preprocessing_ns,timing_chord_generation_ns,timing_embedding_ns,timing_explicit_conflict_graph_ns,timing_biclique_construction_ns,timing_network_construction_ns,timing_matching_or_flow_ns,timing_vertex_cover_recovery_ns,timing_chord_selection_ns,timing_geometric_completion_ns,timing_rectangle_recovery_ns,timing_verification_ns,timing_total_in_process_solve_ns,paired_width,paired_height,paired_foreground_cells_n,paired_component_count,paired_boundary_size_b,paired_reflex_count,paired_horizontal_chord_count_h,paired_vertical_chord_count_v,paired_q,paired_explicit_conflict_edge_count_k,paired_biclique_count,paired_biclique_total_vertex_occurrences_sigma,paired_compressed_network_node_count,paired_compressed_network_arc_count,paired_optimum_rectangle_count
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,0,60.0,success,success,0,valid,,,458698375,458404834,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,109042,83708,56250,,38458,,,9792,208,167,56375,10000,33458,293541,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,1,60.0,success,success,0,valid,,,41945917,41753083,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,12875,13625,5583,30583,3458,66542,18875,30083,208,42,10917,2041,4917,192834,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,2,60.0,success,success,0,valid,,,40773791,40693708,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10334,16292,5541,2750,,21542,3167,5209,416,209,9750,2042,7458,80083,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:0,0,True,False,3,60.0,success,success,0,valid,,,40459542,40380542,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10291,,,,,,,76833,,,,,709,79000,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,0,60.0,success,success,0,valid,,,40534708,40490333,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10333,12417,5250,,3209,,,1417,583,167,10000,2167,4416,44375,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,1,60.0,success,success,0,valid,,,40303125,40237500,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,10333,12833,5875,2709,2792,12792,2375,5167,416,84,9583,2000,4251,65625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,2,60.0,success,success,0,valid,,,40076833,40010666,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12459,17250,5042,2542,,11958,2792,4791,459,83,9333,2792,4042,66167,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:0,0,False,True,3,60.0,success,success,0,valid,,,40876417,40836958,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,15167,,,,,,,35708,,,,,3500,39459,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,0,60.0,success,success,0,valid,,,40611542,40566875,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11208,12542,5208,,3583,,,1334,750,209,9708,1833,4542,44667,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,1,60.0,success,success,0,valid,,,40712833,40647125,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,12708,12500,5625,2750,2875,12000,2250,5209,250,125,9250,3083,4250,65708,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,2,60.0,success,success,0,valid,,,40291750,40229833,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,11250,12083,5791,2959,,11916,2875,4875,708,41,9667,1875,4041,61917,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:1,1,False,True,3,60.0,success,success,0,valid,,,40173792,40142042,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12541,,,,,,,29833,,,,,2709,31750,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,0,60.0,success,success,0,valid,,,40361375,40319458,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11791,12250,4917,,3541,,,1292,542,83,9542,1792,4417,41917,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,1,60.0,success,success,0,valid,,,40361334,40288584,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,14500,13708,6125,4875,3291,13167,3708,5709,541,83,10000,1916,4334,72750,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,2,60.0,success,success,0,valid,,,39977833,39909249,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,11500,12583,5667,4417,,13333,3375,6041,500,125,10417,2041,4834,68584,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:2,2,False,True,3,60.0,success,success,0,valid,,,40031083,40001541,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11959,,,,,,,28000,,,,,1333,29542,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,0,60.0,success,success,0,valid,,,39573916,39529499,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10625,12250,5500,,3417,,,1375,416,125,9833,1959,4584,44417,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,1,60.0,success,success,0,valid,,,39907125,39842250,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,12500,12583,5500,2791,2792,12208,2625,5042,333,125,9459,1916,4375,64875,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,2,60.0,success,success,0,valid,,,40722167,40654667,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10750,12417,6417,3125,,15667,2917,5167,500,208,10041,1750,4750,67500,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:3,3,False,True,3,60.0,success,success,0,valid,,,40584500,40554208,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10750,,,,,,,28042,,,,,583,30292,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,0,60.0,success,success,0,valid,,,40502791,40453291,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10625,17667,6083,,3500,,,1291,375,166,9667,1833,4084,49500,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,1,60.0,success,success,0,valid,,,41201958,41130250,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,12417,16500,5958,2708,2541,11958,3542,6625,500,125,10208,1834,4375,71708,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,2,60.0,success,success,0,valid,,,40630500,40567458,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10750,14209,6167,2584,,11250,2833,5125,500,125,9666,1875,4001,63042,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:4,4,False,True,3,60.0,success,success,0,valid,,,40295709,40263042,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,13708,,,,,,,30167,,,,,791,32667,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:0,0,True,False,0,60.0,success,success,0,valid,,,40648917,40602959,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,10875,13458,5167,,3458,,,1417,291,167,11375,2083,4209,45958,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:0,0,True,False,1,60.0,success,success,0,valid,,,40915042,40847792,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,15334,17834,5417,2875,2875,9208,1916,5208,333,250,10833,1750,4167,67250,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:0,0,True,False,2,60.0,success,success,0,valid,,,40480958,40412833,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,11667,15500,5333,2875,,11708,3333,4750,542,166,11375,1833,5167,68125,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:0,0,True,False,3,60.0,success,success,0,valid,,,40056542,40009209,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12208,,,,,,,44875,,,,,875,47333,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:0,0,False,True,0,60.0,success,success,0,valid,,,39751875,39705458,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,11208,13541,5208,,3375,,,1500,458,125,11333,1834,4500,46417,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:0,0,False,True,1,60.0,success,success,0,valid,,,39529875,39465875,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,12666,13791,5167,2500,2584,9000,1916,4542,375,208,12333,1834,4375,64000,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:0,0,False,True,2,60.0,success,success,0,valid,,,39770083,39702749,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,13125,15083,5666,2625,,12375,2917,5500,417,166,11542,1833,4125,67334,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:0,0,False,True,3,60.0,success,success,0,valid,,,40532917,40485042,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11333,,,,,,,45958,,,,,875,47875,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:1,1,False,True,0,60.0,success,success,0,valid,,,40932417,40863292,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,15417,19375,5625,,4125,,,1417,334,166,11917,2375,5583,69125,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:1,1,False,True,1,60.0,success,success,0,valid,,,40302041,40237499,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,15417,16041,4667,2625,2958,8875,2042,5292,500,125,10459,1958,4125,64542,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:1,1,False,True,2,60.0,success,success,0,valid,,,40704208,40633583,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,18417,18709,5000,2834,,12708,3000,5667,375,167,10333,2000,5167,70625,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:1,1,False,True,3,60.0,success,success,0,valid,,,40703959,40659626,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10792,,,,,,,42375,,,,,792,44333,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:2,2,False,True,0,60.0,success,success,0,valid,,,39674208,39621749,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,14125,18542,6125,,3625,,,1291,334,125,11250,1916,4542,52459,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:2,2,False,True,1,60.0,success,success,0,valid,,,40052875,39991291,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,11250,13667,5208,2584,2959,8584,1833,4750,375,166,10083,2000,4459,61584,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:2,2,False,True,2,60.0,success,success,0,valid,,,39791792,39725584,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,10833,14084,5458,2750,,11958,2917,4875,459,291,10583,1958,5667,66208,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:2,2,False,True,3,60.0,success,success,0,valid,,,40146709,40102834,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12375,,,,,,,42000,,,,,833,43875,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:3,3,False,True,0,60.0,success,success,0,valid,,,40381959,40333376,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,13000,14250,5375,,3541,,,1333,1000,167,11500,2000,4583,48583,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:3,3,False,True,1,60.0,success,success,0,valid,,,40366250,40261083,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,14542,45667,7166,2959,3125,10875,2208,5625,375,167,11000,2125,8291,105167,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:3,3,False,True,2,60.0,success,success,0,valid,,,41347500,41266667,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,13333,20833,6667,3292,,15083,3250,5042,750,84,12958,1917,4958,80833,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:3,3,False,True,3,60.0,success,success,0,valid,,,39857500,39813917,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11291,,,,,,,41625,,,,,750,43583,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,random-connected:424242:12:4,4,False,True,0,60.0,success,success,0,valid,,,40553500,40502541,7,7,12,1,14,5,2,1,3,1,0,0,,,4,,,,1,1,,,0,13250,18667,5209,,3375,,,1292,292,125,11209,1916,4418,50959,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:4,4,False,True,1,60.0,success,success,0,valid,,,40646542,40582875,7,7,12,1,14,5,2,1,3,1,1,2,6,5,4,0,0,0,1,1,6,5,0,10625,16000,5459,2667,2625,8458,1917,4458,333,209,10166,1917,4333,63667,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,random-connected:424242:12:4,4,False,True,2,60.0,success,success,0,valid,,,40309500,40239625,7,7,12,1,14,5,2,1,3,,1,2,6,5,4,0,0,0,1,1,,,0,11208,17084,5542,3042,,12834,3084,5166,500,250,10083,2167,5541,69875,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,12,1,random-connected:424242:12:4,4,False,True,3,60.0,success,success,0,valid,,,40359708,40312000,7,7,12,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12833,,,,,,,45667,,,,,916,47708,,,,,14,5,,,3,1,1,2,6,5,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,18,1,random-connected:424242:18:0,0,True,False,0,60.0,success,success,0,valid,,,40712500,40653791,9,9,18,1,16,6,2,2,4,3,0,0,,,5,,,,2,2,,,0,15500,22542,5333,,3459,,,1333,375,167,12875,2541,4709,58709,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:0,0,True,False,1,60.0,success,success,0,valid,,,40677000,40605000,9,9,18,1,16,6,2,2,4,3,3,6,9,10,5,0,0,0,2,2,9,10,0,12917,16667,5041,2584,2875,10792,2375,5333,375,83,12417,2125,5124,72000,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:0,0,True,False,2,60.0,success,success,0,valid,,,40535458,40460375,9,9,18,1,16,6,2,2,4,,3,6,9,10,5,0,0,0,2,2,,,0,12958,17083,5333,2667,,16291,3167,5291,458,209,11833,2542,4584,75083,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,18,1,random-connected:424242:18:0,0,True,False,3,60.0,success,success,0,valid,,,40564209,40470167,9,9,18,1,16,6,0,0,0,,0,0,,,5,,,,,,,,0,12000,,,,,,,91250,,,,,1000,94042,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,18,1,random-connected:424242:18:0,0,False,True,0,60.0,success,success,0,valid,,,39990459,39940750,9,9,18,1,16,6,2,2,4,3,0,0,,,5,,,,2,2,,,0,12625,15417,4917,,3500,,,1333,375,167,12000,2250,4833,49709,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:0,0,False,True,1,60.0,success,success,0,valid,,,40504292,40427334,9,9,18,1,16,6,2,2,4,3,3,6,9,10,5,0,0,0,2,2,9,10,0,13458,19250,5417,2750,2833,12625,2417,6167,458,125,12334,2208,5041,76958,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:0,0,False,True,2,60.0,success,success,0,valid,,,41055292,40982042,9,9,18,1,16,6,2,2,4,,3,6,9,10,5,0,0,0,2,2,,,0,11583,15500,5125,2542,,14375,3291,5417,375,208,13750,2459,4500,73250,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,18,1,random-connected:424242:18:0,0,False,True,3,60.0,success,success,0,valid,,,40754875,40668875,9,9,18,1,16,6,0,0,0,,0,0,,,5,,,,,,,,0,13292,,,,,,,83833,,,,,1625,86000,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,18,1,random-connected:424242:18:1,1,False,True,0,60.0,success,success,0,valid,,,40311208,40257958,9,9,18,1,16,6,2,2,4,3,0,0,,,5,,,,2,2,,,0,11791,17958,5042,,3709,,,1459,375,166,12083,2167,5125,53250,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:1,1,False,True,1,60.0,success,success,0,valid,,,40204208,40131875,9,9,18,1,16,6,2,2,4,3,3,6,9,10,5,0,0,0,2,2,9,10,0,14041,17750,5042,2958,2917,11167,2250,4917,459,83,12125,2250,4459,72333,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:1,1,False,True,2,60.0,success,success,0,valid,,,40082958,40010916,9,9,18,1,16,6,2,2,4,,3,6,9,10,5,0,0,0,2,2,,,0,12709,15500,5458,2542,,15500,3083,5167,459,166,11959,2125,4666,72042,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,18,1,random-connected:424242:18:1,1,False,True,3,60.0,success,success,0,valid,,,40349666,40257291,9,9,18,1,16,6,0,0,0,,0,0,,,5,,,,,,,,0,13708,,,,,,,89917,,,,,1541,92375,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,18,1,random-connected:424242:18:2,2,False,True,0,60.0,success,success,0,valid,,,40518750,40465667,9,9,18,1,16,6,2,2,4,3,0,0,,,5,,,,2,2,,,0,14458,16917,5291,,3417,,,1416,583,167,12917,2708,4583,53083,,,,,16,6,,,4,3,3,6,9,10,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,18,1,random-connected:424242:18:2,2,False,True,1,60.0,success,success,0,valid,,,39941333,39865333,9,9,18,1,16,6,2,2,4,3,3,6,9,10,5,0,0,0,2,2,9,10,0,13125,16500,5209,2792,3125,12750,2416,5708,750,167,12917,2375,4959,76000,,,,,16,6,,,4,3,3,6,9,10,
