git_commit,rustc_version,command,seed,timestamp,input_count,component_count,input_model,unsupported_input_features,instance_name,family,parameters,component_id,status,message,exact_cover_compared,cell_count,boundary_complexity,hole_count,reflex_vertex_count,horizontal_chord_count,vertical_chord_count,total_chord_count,effective_chord_enumerator,effective_chord_enumeration_microseconds,prepared_component_build_count,prepared_component_build_microseconds,boundary_index_build_count,boundary_index_build_microseconds,boundary_index_entries,boundary_index_owned_bytes,linear_boundary_vertex_lookup_count,gap_interval_membership_tests,gap_event_push_count,gap_event_pop_count,boundary_gap_label_backend,clean_endpoint_pair_comparisons,boundary_extraction_microseconds,reflex_grouping_microseconds,occupancy_bytes,horizontal_interior_run_count,vertical_interior_run_count,candidate_reflex_pair_count,emitted_chord_count,explicit_conflict_edge_count,edge_density_numerator,edge_density_denominator,biclique_count,biclique_total_vertex_occurrences,biclique_size_per_chord_numerator,biclique_size_per_chord_denominator,biclique_size_per_edge_numerator,biclique_size_per_edge_denominator,c0_network_vertex_count,c0_network_arc_count,compressed_network_vertex_count,compressed_network_arc_count,maximum_matching_size,minimum_vertex_cover_size,output_rectangle_count,completion_backend,conflict_representation,path_tree_orientation,path_tree_orientation_policy,dual_region_count,dual_tree_vertex_count,path_count,path_edge_incidence_count,total_path_length_metric,dual_tree_max_depth,dual_tree_max_branching_degree,heavy_chain_count,heavy_chain_interval_count,tree_edge_occurrences,theoretical_path_occurrence_bound,theoretical_tree_edge_occurrence_bound,canonical_segment_node_count,path_tree_sigma,four_d_sigma,selected_chord_cut_materialization_microseconds,horizontal_simple_chord_completion_microseconds,vertical_simple_chord_completion_microseconds,rectangle_recovery_microseconds,final_output_validation_microseconds,initial_horizontal_unit_cut_count,initial_vertical_unit_cut_count,completion_added_horizontal_unit_cuts,completion_added_vertical_unit_cuts,horizontal_simple_chord_count,vertical_simple_chord_count,completion_candidate_queries,completion_full_grid_scans,completion_candidate_revalidations,completion_stale_candidates,completion_ray_extension_unit_steps,rectangle_recovery_component_visits,rectangle_recovery_queue_pushes,rectangle_recovery_region_count,rectangle_recovery_allocations,c0_phase_microseconds,compressed_phase_microseconds,compact_only_phase_microseconds,peak_memory_bytes,owned_allocation_estimates,region_dual_backend,region_dual_construction_microseconds,dual_tree_edge_count,dual_allocated_bytes,dual_unit_cut_count,dual_area_cell_visits,dual_interval_count,dual_maximum_nesting_depth,hld_interval_count,explicit_path_records_materialized
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,balanced-laminar-32,balanced-laminar,"{""scale"":32,""teeth"":33}",0,verified,,false,1189,134,0,65,32,0,32,prepared-path-tree-input,1,1,11,1,1,134,6440,0,0,32,32,event-sweep,0,682,2,2345,,,,,,,,0,0,0,32,,,0,0,34,32,0,0,34,,path-tree,horizontal-tree-vertical-paths,bound-estimate,33,33,0,0,0,1,32,32,0,0,0,768,0,0,,0,75,71,8,15,32,0,1,0,1,0,9797,2,1,0,1,1189,1189,34,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":6440,""boundary_intervals_and_events"":4752,""canonical_segment_nodes"":0,""chain_edge_vectors"":256,""compact_path_records"":0,""compressed_flow_graph"":528,""dual_edges_and_adjacency"":2584,""endpoint_tables"":1024,""gap_region_labels"":1072,""hld_arrays"":2640,""path_tree_certificate_payload"":768}",boundary-laminar,7,32,1048,0,0,32,0,0,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,asymmetric-orientation-32,asymmetric-orientation,"{""mask"":9971,""scale"":32}",0,verified,,false,9,12,0,4,1,1,2,prepared-path-tree-input,0,1,0,1,0,12,584,0,0,1,1,event-sweep,0,4,0,16,,,,,,,,1,2,2,2,,,0,0,5,4,1,1,4,,path-tree,vertical-tree-horizontal-paths,bound-estimate,2,2,1,1,1,1,1,1,1,1,8,8,1,2,,0,1,0,0,0,0,2,2,0,2,0,110,2,2,0,2,9,9,4,3,{},{},{},,"{""biclique_vectors"":72,""boundary_index"":584,""boundary_intervals_and_events"":336,""canonical_segment_nodes"":56,""chain_edge_vectors"":8,""compact_path_records"":24,""compressed_flow_graph"":72,""dual_edges_and_adjacency"":104,""endpoint_tables"":64,""gap_region_labels"":96,""hld_arrays"":160,""path_tree_certificate_payload"":48}",boundary-laminar,1,1,56,0,0,1,0,1,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,mixed-branching-connected-sum-6,mixed-branching-connected-sum,"{""canonical_nodes"":17,""dual_regions"":25,""heavy_chain_intervals"":28,""modules"":6,""path_count"":22,""q"":46,""scale"":32}",1,verified,,false,414,190,0,93,22,24,46,prepared-path-tree-input,2,1,6,1,2,190,9128,0,0,24,24,event-sweep,0,131,4,1170,,,,,,,,17,51,51,46,,,0,0,65,97,15,15,63,,path-tree,vertical-tree-horizontal-paths,bound-estimate,25,25,22,37,37,6,5,13,27,24,528,576,17,51,,0,45,35,6,7,24,87,60,0,31,0,5269,2,31,0,60,414,414,63,3,{},{},{},,"{""biclique_vectors"":1360,""boundary_index"":9128,""boundary_intervals_and_events"":5712,""canonical_segment_nodes"":952,""chain_edge_vectors"":192,""compact_path_records"":528,""compressed_flow_graph"":1296,""dual_edges_and_adjacency"":1944,""endpoint_tables"":1472,""gap_region_labels"":1520,""hld_arrays"":2000,""path_tree_certificate_payload"":1104}",boundary-laminar,11,24,792,0,0,24,0,17,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-chain-64,laminar-chain,"{""scale"":64,""t"":64}",0,verified,,false,196676,1028,0,512,128,128,256,prepared-path-tree-input,37,1,619,1,10,1028,49352,0,0,128,128,event-sweep,0,33489,36,213444,,,,,,,,1,256,256,256,,,0,0,259,512,128,128,385,,path-tree,vertical-tree-horizontal-paths,bound-estimate,129,129,128,16384,16384,128,2,1,128,128,4608,4608,1,256,,27,7202,5647,1314,969,0,42368,18048,0,256,0,894340,2,256,0,18048,196676,196676,385,3,{},{},{},,"{""biclique_vectors"":2104,""boundary_index"":49352,""boundary_intervals_and_events"":30816,""canonical_segment_nodes"":56,""chain_edge_vectors"":1024,""compact_path_records"":3072,""compressed_flow_graph"":6168,""dual_edges_and_adjacency"":10264,""endpoint_tables"":8192,""gap_region_labels"":8224,""hld_arrays"":10320,""path_tree_certificate_payload"":6144}",boundary-laminar,44,128,4120,0,0,128,0,1,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-star-64,laminar-star,"{""scale"":64,""teeth"":64}",0,verified,,false,4225,258,0,127,63,0,63,prepared-path-tree-input,3,1,30,1,2,258,12392,0,0,63,63,event-sweep,0,2610,6,8385,,,,,,,,0,0,0,63,,,0,0,65,63,0,0,65,,path-tree,horizontal-tree-vertical-paths,bound-estimate,64,64,0,0,0,1,63,63,0,0,0,1512,0,0,,0,256,244,27,44,63,0,1,0,1,0,34325,2,1,0,1,4225,4225,65,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":12392,""boundary_intervals_and_events"":9216,""canonical_segment_nodes"":0,""chain_edge_vectors"":504,""compact_path_records"":0,""compressed_flow_graph"":1024,""dual_edges_and_adjacency"":5064,""endpoint_tables"":2016,""gap_region_labels"":2064,""hld_arrays"":5120,""path_tree_certificate_payload"":1512}",boundary-laminar,15,63,2040,0,0,63,0,0,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,balanced-laminar-64,balanced-laminar,"{""scale"":64,""teeth"":65}",0,verified,,false,4421,262,0,129,64,0,64,prepared-path-tree-input,3,1,36,1,2,262,12584,0,0,64,64,event-sweep,0,2663,5,8777,,,,,,,,0,0,0,64,,,0,0,66,64,0,0,66,,path-tree,horizontal-tree-vertical-paths,bound-estimate,65,65,0,0,0,1,64,64,0,0,0,1792,0,0,,0,268,259,28,48,64,0,1,0,1,0,35909,2,1,0,1,4421,4421,66,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":12584,""boundary_intervals_and_events"":9360,""canonical_segment_nodes"":0,""chain_edge_vectors"":512,""compact_path_records"":0,""compressed_flow_graph"":1040,""dual_edges_and_adjacency"":5144,""endpoint_tables"":2048,""gap_region_labels"":2096,""hld_arrays"":5200,""path_tree_certificate_payload"":1536}",boundary-laminar,13,64,2072,0,0,64,0,0,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,asymmetric-orientation-64,asymmetric-orientation,"{""mask"":9971,""scale"":64}",0,verified,,false,9,12,0,4,1,1,2,prepared-path-tree-input,0,1,0,1,0,12,584,0,0,1,1,event-sweep,0,4,0,16,,,,,,,,1,2,2,2,,,0,0,5,4,1,1,4,,path-tree,vertical-tree-horizontal-paths,bound-estimate,2,2,1,1,1,1,1,1,1,1,8,8,1,2,,0,1,0,0,0,0,2,2,0,2,0,110,2,2,0,2,9,9,4,3,{},{},{},,"{""biclique_vectors"":72,""boundary_index"":584,""boundary_intervals_and_events"":336,""canonical_segment_nodes"":56,""chain_edge_vectors"":8,""compact_path_records"":24,""compressed_flow_graph"":72,""dual_edges_and_adjacency"":104,""endpoint_tables"":64,""gap_region_labels"":96,""hld_arrays"":160,""path_tree_certificate_payload"":48}",boundary-laminar,1,1,56,0,0,1,0,1,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,mixed-branching-connected-sum-7,mixed-branching-connected-sum,"{""canonical_nodes"":21,""dual_regions"":29,""heavy_chain_intervals"":35,""modules"":7,""path_count"":25,""q"":53,""scale"":64}",1,verified,,false,486,218,0,107,25,28,53,prepared-path-tree-input,2,1,7,1,2,218,10472,0,0,28,28,event-sweep,0,162,5,1380,,,,,,,,21,61,61,53,,,0,0,76,114,18,18,73,,path-tree,vertical-tree-horizontal-paths,bound-estimate,29,29,25,44,44,7,5,16,34,26,600,672,21,61,,0,54,42,7,9,24,106,68,0,37,0,6199,2,37,0,68,486,486,73,3,{},{},{},,"{""biclique_vectors"":1664,""boundary_index"":10472,""boundary_intervals_and_events"":6576,""canonical_segment_nodes"":1176,""chain_edge_vectors"":224,""compact_path_records"":600,""compressed_flow_graph"":1520,""dual_edges_and_adjacency"":2264,""endpoint_tables"":1696,""gap_region_labels"":1744,""hld_arrays"":2320,""path_tree_certificate_payload"":1272}",boundary-laminar,14,28,920,0,0,28,0,21,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-chain-128,laminar-chain,"{""scale"":128,""t"":128}",0,verified,,false,761796,2052,0,1024,256,256,512,prepared-path-tree-input,122,1,3718,1,25,2052,98504,0,0,256,256,event-sweep,0,147307,69,828100,,,,,,,,1,512,512,512,,,0,0,515,1024,256,256,769,,path-tree,vertical-tree-horizontal-paths,bound-estimate,257,257,256,65536,65536,256,2,1,256,256,10240,10240,1,512,,114,27817,21637,5584,5136,0,166656,68864,0,512,0,3458948,2,512,0,68864,761796,761796,769,3,{},{},{},,"{""biclique_vectors"":4152,""boundary_index"":98504,""boundary_intervals_and_events"":61536,""canonical_segment_nodes"":56,""chain_edge_vectors"":2048,""compact_path_records"":6144,""compressed_flow_graph"":12312,""dual_edges_and_adjacency"":20504,""endpoint_tables"":16384,""gap_region_labels"":16416,""hld_arrays"":20560,""path_tree_certificate_payload"":12288}",boundary-laminar,91,256,8216,0,0,256,0,1,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-star-128,laminar-star,"{""scale"":128,""teeth"":128}",0,verified,,false,16641,514,0,255,127,0,127,prepared-path-tree-input,7,1,110,1,5,514,24680,0,0,127,127,event-sweep,0,10796,12,33153,,,,,,,,0,0,0,127,,,0,0,129,127,0,0,129,,path-tree,horizontal-tree-vertical-paths,bound-estimate,128,128,0,0,0,1,127,127,0,0,0,3556,0,0,,1,993,956,109,149,127,0,1,0,1,0,134165,2,1,0,1,16641,16641,129,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":24680,""boundary_intervals_and_events"":18432,""canonical_segment_nodes"":0,""chain_edge_vectors"":1016,""compact_path_records"":0,""compressed_flow_graph"":2048,""dual_edges_and_adjacency"":10184,""endpoint_tables"":4064,""gap_region_labels"":4112,""hld_arrays"":10240,""path_tree_certificate_payload"":3048}",boundary-laminar,29,127,4088,0,0,127,0,0,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,balanced-laminar-128,balanced-laminar,"{""scale"":128,""teeth"":129}",0,verified,,false,17029,518,0,257,128,0,128,prepared-path-tree-input,7,1,118,1,5,518,24872,0,0,128,128,event-sweep,0,10940,12,33929,,,,,,,,0,0,0,128,,,0,0,130,128,0,0,130,,path-tree,horizontal-tree-vertical-paths,bound-estimate,129,129,0,0,0,1,128,128,0,0,0,4096,0,0,,1,1012,1004,108,160,128,0,1,0,1,0,137285,2,1,0,1,17029,17029,130,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":24872,""boundary_intervals_and_events"":18576,""canonical_segment_nodes"":0,""chain_edge_vectors"":1024,""compact_path_records"":0,""compressed_flow_graph"":2064,""dual_edges_and_adjacency"":10264,""endpoint_tables"":4096,""gap_region_labels"":4144,""hld_arrays"":10320,""path_tree_certificate_payload"":3072}",boundary-laminar,27,128,4120,0,0,128,0,0,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,asymmetric-orientation-128,asymmetric-orientation,"{""mask"":9971,""scale"":128}",0,verified,,false,9,12,0,4,1,1,2,prepared-path-tree-input,0,1,0,1,0,12,584,0,0,1,1,event-sweep,0,4,0,16,,,,,,,,1,2,2,2,,,0,0,5,4,1,1,4,,path-tree,vertical-tree-horizontal-paths,bound-estimate,2,2,1,1,1,1,1,1,1,1,8,8,1,2,,0,1,0,0,0,0,2,2,0,2,0,110,2,2,0,2,9,9,4,3,{},{},{},,"{""biclique_vectors"":72,""boundary_index"":584,""boundary_intervals_and_events"":336,""canonical_segment_nodes"":56,""chain_edge_vectors"":8,""compact_path_records"":24,""compressed_flow_graph"":72,""dual_edges_and_adjacency"":104,""endpoint_tables"":64,""gap_region_labels"":96,""hld_arrays"":160,""path_tree_certificate_payload"":48}",boundary-laminar,1,1,56,0,0,1,0,1,0
96e2f30a242b4298b74e6a4508c507389f640156,rustc 1.89.0 (29483883e 2025-08-04),"/Users/kcn/Desktop/algorithm/target/release/rect-cli benchmark --suite path-tree-scaling --sizes 3,8,16,32,64,128 --output results/v0.8-path-tree-families.csv",,1785052004,30,30,finite-grid-scaled-path-tree-geometry-families,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,mixed-branching-connected-sum-8,mixed-branching-connected-sum,"{""canonical_nodes"":24,""dual_regions"":33,""heavy_chain_intervals"":38,""modules"":8,""path_count"":29,""q"":61,""scale"":128}",1,verified,,false,556,250,0,123,32,29,61,prepared-path-tree-input,3,1,8,1,2,250,12008,0,0,32,32,event-sweep,0,180,5,1575,,,,,,,,24,69,69,61,,,0,0,87,130,20,20,83,,path-tree,horizontal-tree-vertical-paths,bound-estimate,33,33,29,50,50,10,5,18,39,29,696,768,24,69,,0,66,47,10,9,127,26,158,0,41,0,7223,2,41,0,158,556,556,83,3,{},{},{},,"{""biclique_vectors"":1896,""boundary_index"":12008,""boundary_intervals_and_events"":7536,""canonical_segment_nodes"":1344,""chain_edge_vectors"":256,""compact_path_records"":696,""compressed_flow_graph"":1736,""dual_edges_and_adjacency"":2584,""endpoint_tables"":1952,""gap_region_labels"":2000,""hld_arrays"":2640,""path_tree_certificate_payload"":1464}",boundary-laminar,15,32,1048,0,0,32,0,24,0
