git_commit,rustc_version,command,seed,timestamp,input_count,component_count,input_model,unsupported_input_features,instance_name,family,parameters,component_id,status,message,exact_cover_compared,cell_count,boundary_complexity,hole_count,reflex_vertex_count,horizontal_chord_count,vertical_chord_count,total_chord_count,effective_chord_enumerator,effective_chord_enumeration_microseconds,prepared_component_build_count,prepared_component_build_microseconds,boundary_extraction_microseconds,reflex_grouping_microseconds,occupancy_bytes,horizontal_interior_run_count,vertical_interior_run_count,candidate_reflex_pair_count,emitted_chord_count,explicit_conflict_edge_count,edge_density_numerator,edge_density_denominator,biclique_count,biclique_total_vertex_occurrences,biclique_size_per_chord_numerator,biclique_size_per_chord_denominator,biclique_size_per_edge_numerator,biclique_size_per_edge_denominator,c0_network_vertex_count,c0_network_arc_count,compressed_network_vertex_count,compressed_network_arc_count,maximum_matching_size,minimum_vertex_cover_size,output_rectangle_count,completion_backend,selected_chord_cut_materialization_microseconds,horizontal_simple_chord_completion_microseconds,vertical_simple_chord_completion_microseconds,rectangle_recovery_microseconds,final_output_validation_microseconds,completion_candidate_queries,completion_full_grid_scans,completion_added_horizontal_unit_cuts,completion_added_vertical_unit_cuts,completion_stale_candidates,rectangle_recovery_queue_pushes,rectangle_recovery_region_count,rectangle_recovery_allocations,c0_phase_microseconds,compressed_phase_microseconds,compact_only_phase_microseconds,peak_memory_bytes,owned_allocation_estimates
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-128x128-reference-rescan,dense-completion,"{""min_horizontal"":128,""min_vertical"":128}",1,verified,,false,17417,1028,0,512,256,256,512,grid-interior-runs,28,1,83,2764,25,161337,256,256,512,512,,,,308,1619,1619,512,,,0,0,822,2131,256,256,257,reference-rescan,633,3546,3384,3989,94,70704,2,0,0,0,17417,257,4,{},{},"{""biclique_partition"":426,""boundary_effective_chords"":2923,""boundary_extraction"":2764,""component_preparation"":83,""compressed_flow"":122,""dominance_embedding"":89,""effective_chord_enumeration"":28,""final_output_validation"":94,""geometric_completion"":12082,""horizontal_simple_chord_completion"":3546,""rectangle_recovery"":3989,""reflex_grouping"":25,""selected_chord_cut_materialization"":633,""vertical_simple_chord_completion"":3384}",,"{""biclique_vectors"":30200,""certificate_payload"":75688,""chord_vectors"":16384,""completion_output_vectors"":278560,""embedding_point_arrays"":32768,""flow_graph_storage"":23624,""prepared_grid_storage_estimate"":169593}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-256x256-reference-rescan,dense-completion,"{""min_horizontal"":256,""min_vertical"":256}",1,verified,,false,67593,2052,0,1024,512,512,1024,grid-interior-runs,51,1,212,10239,43,617273,512,512,1024,1024,,,,578,3280,3280,1024,,,0,0,1604,4304,512,512,513,reference-rescan,2643,14664,14439,17183,375,272432,2,0,0,0,67593,513,4,{},{},"{""biclique_partition"":716,""boundary_effective_chords"":10552,""boundary_extraction"":10239,""component_preparation"":212,""compressed_flow"":156,""dominance_embedding"":57,""effective_chord_enumeration"":51,""final_output_validation"":375,""geometric_completion"":51151,""horizontal_simple_chord_completion"":14664,""rectangle_recovery"":17183,""reflex_grouping"":43,""selected_chord_cut_materialization"":2643,""vertical_simple_chord_completion"":14439}",,"{""biclique_vectors"":58608,""certificate_payload"":149264,""chord_vectors"":32768,""completion_output_vectors"":1081376,""embedding_point_arrays"":65536,""flow_graph_storage"":47264,""prepared_grid_storage_estimate"":633721}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-512x512-reference-rescan,dense-completion,"{""min_horizontal"":512,""min_vertical"":512}",1,verified,,false,266249,4100,0,2048,1024,1024,2048,grid-interior-runs,113,1,762,39625,83,2413881,1024,1024,2048,2048,,,,1126,6647,6647,2048,,,0,0,3176,8695,1024,1024,1025,reference-rescan,10904,71323,68929,87961,1365,1069104,2,0,0,0,266249,1025,4,{},{},"{""biclique_partition"":1385,""boundary_effective_chords"":40597,""boundary_extraction"":39625,""component_preparation"":762,""compressed_flow"":281,""dominance_embedding"":104,""effective_chord_enumeration"":113,""final_output_validation"":1365,""geometric_completion"":248845,""horizontal_simple_chord_completion"":71323,""rectangle_recovery"":87961,""reflex_grouping"":83,""selected_chord_cut_materialization"":10904,""vertical_simple_chord_completion"":68929}",,"{""biclique_vectors"":116232,""certificate_payload"":297288,""chord_vectors"":65536,""completion_output_vectors"":4259872,""embedding_point_arrays"":131072,""flow_graph_storage"":94968,""prepared_grid_storage_estimate"":2446713}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-1024x1024-reference-rescan,dense-completion,"{""min_horizontal"":1024,""min_vertical"":1024}",1,verified,,false,1056777,8196,0,4096,2048,2048,4096,grid-interior-runs,229,1,2805,164688,170,9546041,2048,2048,4096,4096,,,,2187,13400,13400,4096,,,0,0,6285,17496,2048,2048,2049,reference-rescan,63813,361343,308240,470725,5798,4235312,2,0,0,0,1056777,2049,4,{},{},"{""biclique_partition"":2707,""boundary_effective_chords"":167921,""boundary_extraction"":164688,""component_preparation"":2805,""compressed_flow"":517,""dominance_embedding"":178,""effective_chord_enumeration"":229,""final_output_validation"":5798,""geometric_completion"":1250897,""horizontal_simple_chord_completion"":361343,""rectangle_recovery"":470725,""reflex_grouping"":170,""selected_chord_cut_materialization"":63813,""vertical_simple_chord_completion"":308240}",,"{""biclique_vectors"":229672,""certificate_payload"":591248,""chord_vectors"":131072,""completion_output_vectors"":16908320,""embedding_point_arrays"":262144,""flow_graph_storage"":190248,""prepared_grid_storage_estimate"":9611641}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-128x128-indexed-frontier,dense-completion,"{""min_horizontal"":128,""min_vertical"":128}",1,verified,,false,17417,1028,0,512,256,256,512,grid-interior-runs,26,1,59,2636,21,161337,256,256,512,512,,,,308,1619,1619,512,,,0,0,822,2131,256,256,257,indexed-frontier,11,834,577,106,95,71824,2,0,0,0,17417,257,3,{},{},"{""biclique_partition"":374,""boundary_effective_chords"":2747,""boundary_extraction"":2636,""component_preparation"":59,""compressed_flow"":88,""dominance_embedding"":29,""effective_chord_enumeration"":26,""final_output_validation"":95,""geometric_completion"":2176,""horizontal_simple_chord_completion"":834,""rectangle_recovery"":106,""reflex_grouping"":21,""selected_chord_cut_materialization"":11,""vertical_simple_chord_completion"":577}",,"{""biclique_vectors"":30200,""certificate_payload"":75688,""chord_vectors"":16384,""completion_dense_arrays_estimate"":179292,""completion_output_vectors"":278560,""embedding_point_arrays"":32768,""flow_graph_storage"":23624,""prepared_grid_storage_estimate"":169593,""rectangle_recovery_dense_storage_estimate"":157025}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-256x256-indexed-frontier,dense-completion,"{""min_horizontal"":256,""min_vertical"":256}",1,verified,,false,67593,2052,0,1024,512,512,1024,grid-interior-runs,52,1,194,9897,41,617273,512,512,1024,1024,,,,578,3280,3280,1024,,,0,0,1604,4304,512,512,513,indexed-frontier,40,3284,2188,427,352,274576,2,0,0,0,67593,513,3,{},{},"{""biclique_partition"":706,""boundary_effective_chords"":10192,""boundary_extraction"":9897,""component_preparation"":194,""compressed_flow"":151,""dominance_embedding"":63,""effective_chord_enumeration"":52,""final_output_validation"":352,""geometric_completion"":8880,""horizontal_simple_chord_completion"":3284,""rectangle_recovery"":427,""reflex_grouping"":41,""selected_chord_cut_materialization"":40,""vertical_simple_chord_completion"":2188}",,"{""biclique_vectors"":58608,""certificate_payload"":149264,""chord_vectors"":32768,""completion_dense_arrays_estimate"":685916,""completion_output_vectors"":1081376,""embedding_point_arrays"":65536,""flow_graph_storage"":47264,""prepared_grid_storage_estimate"":633721,""rectangle_recovery_dense_storage_estimate"":608865}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-512x512-indexed-frontier,dense-completion,"{""min_horizontal"":512,""min_vertical"":512}",1,verified,,false,266249,4100,0,2048,1024,1024,2048,grid-interior-runs,109,1,807,39625,81,2413881,1024,1024,2048,2048,,,,1126,6647,6647,2048,,,0,0,3176,8695,1024,1024,1025,indexed-frontier,143,13728,8620,1879,1349,1073296,2,0,0,0,266249,1025,3,{},{},"{""biclique_partition"":1364,""boundary_effective_chords"":40637,""boundary_extraction"":39625,""component_preparation"":807,""compressed_flow"":287,""dominance_embedding"":97,""effective_chord_enumeration"":109,""final_output_validation"":1349,""geometric_completion"":37547,""horizontal_simple_chord_completion"":13728,""rectangle_recovery"":1879,""reflex_grouping"":81,""selected_chord_cut_materialization"":143,""vertical_simple_chord_completion"":8620}",,"{""biclique_vectors"":116232,""certificate_payload"":297288,""chord_vectors"":65536,""completion_dense_arrays_estimate"":2682204,""completion_output_vectors"":4259872,""embedding_point_arrays"":131072,""flow_graph_storage"":94968,""prepared_grid_storage_estimate"":2446713,""rectangle_recovery_dense_storage_estimate"":2397281}"
602df9ad4737c067311f438c94ddf880fd6c7ca1,rustc 1.89.0 (29483883e 2025-08-04),"target/release/rect-cli benchmark --suite dense-completion --sizes 128,256,512,1024 --output results/v0.5-dense-completion.csv",,1784961947,8,8,finite-colored-unit-cell-grid,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,dense-conflict-1024x1024-indexed-frontier,dense-completion,"{""min_horizontal"":1024,""min_vertical"":1024}",1,verified,,false,1056777,8196,0,4096,2048,2048,4096,grid-interior-runs,224,1,2955,157105,170,9546041,2048,2048,4096,4096,,,,2187,13400,13400,4096,,,0,0,6285,17496,2048,2048,2049,indexed-frontier,574,55227,34206,8229,6123,4243600,2,0,0,0,1056777,2049,3,{},{},"{""biclique_partition"":2681,""boundary_effective_chords"":160482,""boundary_extraction"":157105,""component_preparation"":2955,""compressed_flow"":533,""dominance_embedding"":179,""effective_chord_enumeration"":224,""final_output_validation"":6123,""geometric_completion"":157497,""horizontal_simple_chord_completion"":55227,""rectangle_recovery"":8229,""reflex_grouping"":170,""selected_chord_cut_materialization"":574,""vertical_simple_chord_completion"":34206}",,"{""biclique_vectors"":229672,""certificate_payload"":591248,""chord_vectors"":131072,""completion_dense_arrays_estimate"":10606940,""completion_output_vectors"":16908320,""embedding_point_arrays"":262144,""flow_graph_storage"":190248,""prepared_grid_storage_estimate"":9611641,""rectangle_recovery_dense_storage_estimate"":9513057}"
