git_commit,rustc_version,command,seed,timestamp,input_count,component_count,input_model,unsupported_input_features,instance_name,family,parameters,component_id,status,message,exact_cover_compared,cell_count,boundary_complexity,hole_count,reflex_vertex_count,horizontal_chord_count,vertical_chord_count,total_chord_count,effective_chord_enumerator,effective_chord_enumeration_microseconds,prepared_component_build_count,prepared_component_build_microseconds,boundary_index_build_count,boundary_index_build_microseconds,boundary_index_entries,boundary_index_owned_bytes,linear_boundary_vertex_lookup_count,gap_interval_membership_tests,gap_event_push_count,gap_event_pop_count,boundary_gap_label_backend,clean_endpoint_pair_comparisons,boundary_extraction_microseconds,reflex_grouping_microseconds,occupancy_bytes,horizontal_interior_run_count,vertical_interior_run_count,candidate_reflex_pair_count,emitted_chord_count,explicit_conflict_edge_count,edge_density_numerator,edge_density_denominator,biclique_count,biclique_total_vertex_occurrences,biclique_size_per_chord_numerator,biclique_size_per_chord_denominator,biclique_size_per_edge_numerator,biclique_size_per_edge_denominator,c0_network_vertex_count,c0_network_arc_count,compressed_network_vertex_count,compressed_network_arc_count,maximum_matching_size,minimum_vertex_cover_size,output_rectangle_count,completion_backend,conflict_representation,path_tree_orientation,path_tree_orientation_policy,dual_region_count,dual_tree_vertex_count,path_count,path_edge_incidence_count,total_path_length_metric,dual_tree_max_depth,dual_tree_max_branching_degree,heavy_chain_count,heavy_chain_interval_count,tree_edge_occurrences,theoretical_path_occurrence_bound,theoretical_tree_edge_occurrence_bound,canonical_segment_node_count,path_tree_sigma,four_d_sigma,selected_chord_cut_materialization_microseconds,horizontal_simple_chord_completion_microseconds,vertical_simple_chord_completion_microseconds,rectangle_recovery_microseconds,final_output_validation_microseconds,initial_horizontal_unit_cut_count,initial_vertical_unit_cut_count,completion_added_horizontal_unit_cuts,completion_added_vertical_unit_cuts,horizontal_simple_chord_count,vertical_simple_chord_count,completion_candidate_queries,completion_full_grid_scans,completion_candidate_revalidations,completion_stale_candidates,completion_ray_extension_unit_steps,rectangle_recovery_component_visits,rectangle_recovery_queue_pushes,rectangle_recovery_region_count,rectangle_recovery_allocations,c0_phase_microseconds,compressed_phase_microseconds,compact_only_phase_microseconds,peak_memory_bytes,owned_allocation_estimates,region_dual_backend,region_dual_construction_microseconds,dual_tree_edge_count,dual_allocated_bytes,dual_unit_cut_count,dual_area_cell_visits,dual_interval_count,dual_maximum_nesting_depth,hld_interval_count,explicit_path_records_materialized,subdivision_builder_backend,subdivision_input_segment_count,subdivision_sweep_event_count,subdivision_candidate_pair_tests,subdivision_reported_intersections,subdivision_atomic_segment_count,validator_backend,validator_x_event_count,validator_y_coordinate_count,validator_range_add_count,validator_parity_toggle_count,validator_segment_tree_node_visits,validator_root_checks,validator_boundary_edge_scans,validator_active_rectangle_resorts,cut_index_logical_tree_node_count,cut_index_materialized_tree_node_count,cut_index_ordered_set_entry_count,polygon_selected_recovery_backend,dense_recovery_retained_byte_estimate,sparse_recovery_retained_upper_estimate
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,endpoint-dense-tabs,auto-fallback,"{""min_horizontal"":2,""min_vertical"":2}",1,verified,dominance-4d,false,29,20,0,8,4,4,8,grid-interior-runs,0,1,3,1,0,20,968,0,0,0,0,,0,30,0,561,4,4,8,8,,,,7,18,18,8,,,0,0,17,26,4,4,5,indexed-frontier,dominance-4d,,,,,,,,,,,,,,,,,,0,14,3,126,3,0,12,0,0,0,0,256,2,0,0,0,29,29,5,3,{},{},{},,"{""biclique_vectors"":536,""boundary_index"":968,""certificate_payload"":1280,""chord_vectors"":256,""completion_dense_arrays_estimate"":624,""completion_output_vectors"":352,""embedding_point_arrays"":512,""endpoint_tables"":256,""flow_graph_storage"":344,""prepared_grid_storage_estimate"":753,""rectangle_recovery_dense_storage_estimate"":281}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,endpoint-near-identical-minus-one-cell,auto-fallback,"{""min_horizontal"":2,""min_vertical"":2}",1,verified,dominance-4d,false,28,16,0,6,3,2,5,grid-interior-runs,0,1,0,1,0,16,776,0,0,0,0,,0,8,0,490,3,4,5,5,,,,1,4,4,5,,,0,0,8,9,2,2,4,indexed-frontier,dominance-4d,,,,,,,,,,,,,,,,,,0,3,2,1,1,1,2,0,0,0,0,224,2,0,0,0,28,28,4,3,{},{},{},,"{""biclique_vectors"":88,""boundary_index"":776,""certificate_payload"":536,""chord_vectors"":160,""completion_dense_arrays_estimate"":545,""completion_output_vectors"":176,""embedding_point_arrays"":320,""endpoint_tables"":160,""flow_graph_storage"":136,""prepared_grid_storage_estimate"":666,""rectangle_recovery_dense_storage_estimate"":266}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,one-hole-ring,auto-fallback,"{""holes"":1}",0,verified,dominance-4d,false,16,8,1,4,0,0,0,grid-interior-runs,0,1,0,1,0,8,400,0,0,0,0,,0,7,0,313,4,4,0,0,,,,0,0,,,,,0,0,2,0,0,0,4,indexed-frontier,dominance-4d,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,4,0,4,0,164,2,4,0,4,16,16,4,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":400,""certificate_payload"":16,""chord_vectors"":0,""completion_dense_arrays_estimate"":348,""completion_output_vectors"":192,""embedding_point_arrays"":0,""endpoint_tables"":0,""flow_graph_storage"":16,""prepared_grid_storage_estimate"":569,""rectangle_recovery_dense_storage_estimate"":153}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-chain-7,auto-fallback,"{""scale"":7,""t"":7}",0,verified,path-tree,false,3731,116,0,56,14,14,28,prepared-path-tree-input,2,1,16,1,1,116,5576,0,0,14,14,event-sweep,0,675,4,3969,,,,,,,,1,28,28,28,,,0,0,31,56,14,14,43,,path-tree,vertical-tree-horizontal-paths,build-both,15,15,14,196,196,14,2,1,14,14,280,280,1,28,,0,503,94,209,22,0,644,378,0,28,0,17224,2,28,0,378,3731,3731,43,3,{},{},{},,"{""biclique_vectors"":280,""boundary_index"":5576,""boundary_intervals_and_events"":3456,""canonical_segment_nodes"":56,""chain_edge_vectors"":112,""compact_path_records"":336,""compressed_flow_graph"":696,""dual_edges_and_adjacency"":1144,""endpoint_tables"":896,""gap_region_labels"":928,""hld_arrays"":1200,""path_tree_certificate_payload"":672}",boundary-laminar,14,14,472,0,0,14,0,1,0,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,laminar-star-7,auto-fallback,"{""scale"":7,""teeth"":7}",0,verified,path-tree,false,64,30,0,13,6,0,6,prepared-path-tree-input,0,1,1,1,0,30,1448,0,0,0,0,event-sweep,0,35,0,120,,,,,,,,0,0,0,6,,,0,0,8,6,0,0,8,,path-tree,vertical-tree-horizontal-paths,build-both,1,1,6,0,0,0,0,1,0,0,72,0,0,0,,0,5,3,0,1,6,0,1,0,1,0,581,2,1,0,1,64,64,8,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":1448,""boundary_intervals_and_events"":720,""canonical_segment_nodes"":0,""chain_edge_vectors"":0,""compact_path_records"":144,""compressed_flow_graph"":112,""dual_edges_and_adjacency"":24,""endpoint_tables"":192,""gap_region_labels"":240,""hld_arrays"":80,""path_tree_certificate_payload"":144}",boundary-laminar,4,0,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,balanced-laminar-7,auto-fallback,"{""scale"":7,""teeth"":8}",0,verified,path-tree,false,89,34,0,15,7,0,7,prepared-path-tree-input,0,1,1,1,0,34,1640,0,0,0,0,event-sweep,0,46,0,170,,,,,,,,0,0,0,7,,,0,0,9,7,0,0,9,,path-tree,vertical-tree-horizontal-paths,build-both,1,1,7,0,0,0,0,1,0,0,84,0,0,0,,0,7,4,0,1,7,0,1,0,1,0,797,2,1,0,1,89,89,9,3,{},{},{},,"{""biclique_vectors"":0,""boundary_index"":1640,""boundary_intervals_and_events"":816,""canonical_segment_nodes"":0,""chain_edge_vectors"":0,""compact_path_records"":168,""compressed_flow_graph"":128,""dual_edges_and_adjacency"":24,""endpoint_tables"":224,""gap_region_labels"":272,""hld_arrays"":80,""path_tree_certificate_payload"":168}",boundary-laminar,4,0,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,asymmetric-orientation-7,auto-fallback,"{""mask"":9971,""scale"":7}",0,verified,path-tree,false,9,12,0,4,1,1,2,prepared-path-tree-input,0,1,0,1,0,12,584,0,0,1,1,event-sweep,0,5,0,16,,,,,,,,1,2,2,2,,,0,0,5,4,1,1,4,,path-tree,vertical-tree-horizontal-paths,build-both,2,2,1,1,1,1,1,1,1,1,8,8,1,2,,0,1,1,0,0,0,2,2,0,2,0,110,2,2,0,2,9,9,4,3,{},{},{},,"{""biclique_vectors"":72,""boundary_index"":584,""boundary_intervals_and_events"":336,""canonical_segment_nodes"":56,""chain_edge_vectors"":8,""compact_path_records"":24,""compressed_flow_graph"":72,""dual_edges_and_adjacency"":104,""endpoint_tables"":64,""gap_region_labels"":96,""hld_arrays"":160,""path_tree_certificate_payload"":48}",boundary-laminar,3,1,56,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
deee489dda9967f3a5558f5ab9c0f9640ce7a70f,rustc 1.89.0 (29483883e 2025-08-04),target/release/rect-cli benchmark --suite auto-fallback --output results/p1-baseline/auto-fallback.csv,,1785146063,8,8,finite-grid-auto-representation-fallback,ornaments;isolated-formal-boundary-points;line-segment-holes;point-holes;degenerate-formal-holes;general-polygon-input,mixed-branching-connected-sum-4,auto-fallback,"{""canonical_nodes"":11,""dual_regions"":17,""heavy_chain_intervals"":20,""modules"":4,""path_count"":14,""q"":30,""scale"":7}",1,verified,path-tree,false,270,126,0,61,14,16,30,prepared-path-tree-input,2,1,5,1,1,126,6056,0,0,16,16,event-sweep,0,90,3,765,,,,,,,,11,33,33,30,,,0,0,43,63,10,10,42,,path-tree,vertical-tree-horizontal-paths,build-both,17,17,14,24,24,5,5,10,20,13,280,320,11,33,,0,29,21,7,8,21,48,45,0,21,0,3481,2,21,0,45,270,270,42,3,{},{},{},,"{""biclique_vectors"":880,""boundary_index"":6056,""boundary_intervals_and_events"":3792,""canonical_segment_nodes"":616,""chain_edge_vectors"":128,""compact_path_records"":336,""compressed_flow_graph"":848,""dual_edges_and_adjacency"":1304,""endpoint_tables"":960,""gap_region_labels"":1008,""hld_arrays"":1360,""path_tree_certificate_payload"":720}",boundary-laminar,17,16,536,0,0,16,0,11,0,,,,,,,,,,,,,,,,,,,,,
